Mod:Item:MetaData, Localized Name
cfm:esky:8, 淡灰色冷藏箱
cfm:esky:9, 青色冷藏箱
cfm:esky:10, 紫色冷藏箱
cfm:esky:11, 蓝色冷藏箱
cfm:esky:12, 棕色冷藏箱
cfm:esky:13, 绿色冷藏箱
cfm:esky:14, 红色冷藏箱
cfm:esky:15, 黑色冷藏箱
cfm:modern_window, 白色窗户
cfm:modern_sliding_door, 现代推拉门
cfm:light_switch_off, 灯开关
cfm:ceiling_fan, 吊扇
cfm:desk_oak, 橡木书桌
cfm:desk_spruce, 云杉木书桌
cfm:desk_birch, 白桦木书桌
cfm:desk_jungle, 丛林木书桌
cfm:desk_acacia, 金合欢木书桌
cfm:desk_dark_oak, 深色橡木书桌
cfm:desk_stone, 石质书桌
cfm:desk_granite, 花岗岩书桌
cfm:desk_diorite, 闪长岩书桌
cfm:desk_andesite, 安山岩书桌
cfm:desk_cabinet_oak, 橡木书桌柜
cfm:desk_cabinet_spruce, 云杉木书桌柜
cfm:desk_cabinet_birch, 白桦木书桌柜
cfm:desk_cabinet_jungle, 丛林木书桌柜
cfm:desk_cabinet_acacia, 金合欢木书桌柜
cfm:desk_cabinet_dark_oak, 深色橡木书桌柜
cfm:desk_cabinet_stone, 石质书桌柜
cfm:desk_cabinet_granite, 花岗岩书桌柜
cfm:desk_cabinet_diorite, 闪长岩书桌柜
cfm:desk_cabinet_andesite, 安山岩书桌柜
cfm:digital_clock:0, 数字时钟
cfm:digital_clock:1, 数字时钟
cfm:digital_clock:2, 数字时钟
cfm:digital_clock:3, 数字时钟
cfm:digital_clock:4, 数字时钟
cfm:digital_clock:5, 数字时钟
cfm:digital_clock:6, 数字时钟
cfm:digital_clock:7, 数字时钟
cfm:digital_clock:8, 数字时钟
cfm:digital_clock:9, 数字时钟
cfm:digital_clock:10, 数字时钟
cfm:digital_clock:11, 数字时钟
cfm:digital_clock:12, 数字时钟
cfm:digital_clock:13, 数字时钟
cfm:digital_clock:14, 数字时钟
cfm:digital_clock:15, 数字时钟
cfm:modern_tv, 现代电视
cfm:photo_frame:0, 白色相框
cfm:photo_frame:1, 橙色相框
cfm:photo_frame:2, 品红色相框
cfm:photo_frame:3, 淡蓝色相框
cfm:photo_frame:4, 黄色相框
cfm:photo_frame:5, 黄绿色相框
cfm:photo_frame:6, 粉红色相框
cfm:photo_frame:7, 灰色相框
cfm:photo_frame:8, 淡灰色相框
cfm:photo_frame:9, 青色相框
cfm:photo_frame:10, 紫色相框
cfm:photo_frame:11, 蓝色相框
cfm:photo_frame:12, 棕色相框
cfm:photo_frame:13, 绿色相框
cfm:photo_frame:14, 红色相框
cfm:photo_frame:15, 黑色相框
cfm:modern_couch:0, 白色现代沙发
cfm:modern_couch:1, 橙色现代沙发
cfm:modern_couch:2, 品红色现代沙发
cfm:modern_couch:3, 淡蓝色现代沙发
cfm:modern_couch:4, 黄色现代沙发
cfm:modern_couch:5, 黄绿色现代沙发
cfm:modern_couch:6, 粉红色现代沙发
cfm:modern_couch:7, 灰色现代沙发
cfm:modern_couch:8, 淡灰色现代沙发
cfm:modern_couch:9, 青色现代沙发
cfm:modern_couch:10, 紫色现代沙发
cfm:modern_couch:11, 蓝色现代沙发
cfm:modern_couch:12, 棕色现代沙发
cfm:modern_couch:13, 绿色现代沙发
cfm:modern_couch:14, 红色现代沙发
cfm:modern_couch:15, 黑色现代沙发
cfm:modern_table, 现代桌子
cfm:modern_chair, 现代椅子
cfm:modern_coffee_table, 现代咖啡桌
cfm:modern_table_outdoor, 现代户外用桌
cfm:modern_stair, 现代楼梯
cfm:modern_bed_bottom:0, 白色现代床
cfm:modern_bed_bottom:1, 橙色现代床
cfm:modern_bed_bottom:2, 品红色现代床
cfm:modern_bed_bottom:3, 淡蓝色现代床
cfm:modern_bed_bottom:4, 黄色现代床
cfm:modern_bed_bottom:5, 黄绿色现代床
cfm:modern_bed_bottom:6, 粉红色现代床
cfm:modern_bed_bottom:7, 灰色现代床
cfm:modern_bed_bottom:8, 淡灰色现代床
cfm:modern_bed_bottom:9, 青色现代床
cfm:modern_bed_bottom:10, 紫色现代床
cfm:modern_bed_bottom:11, 蓝色现代床
cfm:modern_bed_bottom:12, 棕色现代床
cfm:modern_bed_bottom:13, 绿色现代床
cfm:modern_bed_bottom:14, 红色现代床
cfm:modern_bed_bottom:15, 黑色现代床
cfm:tv_stand, 现代电视柜
cfm:modern_light_off, 现代灯
cfm:upgraded_fence_oak, 橡木升级栅栏
cfm:upgraded_fence_spruce, 云杉木升级栅栏
cfm:upgraded_fence_birch, 白桦木升级栅栏
cfm:upgraded_fence_jungle, 丛林木升级栅栏
cfm:upgraded_fence_acacia, 金合欢木升级栅栏
cfm:upgraded_fence_dark_oak, 深色橡木升级栅栏
cfm:upgraded_fence_nether_brick, 地狱砖升级栅栏
cfm:upgraded_gate_oak, 橡木升级栅栏门
cfm:upgraded_gate_spruce, 云杉木升级栅栏门
cfm:upgraded_gate_birch, 白桦木升级栅栏门
cfm:upgraded_gate_jungle, 丛林木升级栅栏门
cfm:upgraded_gate_acacia, 金合欢木升级栅栏门
cfm:upgraded_gate_dark_oak, 深色橡木升级栅栏门
cfm:park_bench_oak, 橡木公园长椅
cfm:park_bench_spruce, 云杉木公园长椅
cfm:park_bench_birch, 白桦木公园长椅
cfm:park_bench_jungle, 丛林木公园长椅
cfm:park_bench_acacia, 金合欢木公园长椅
cfm:park_bench_dark_oak, 深色橡木公园长椅
cfm:inflatable_castle:0, 充气城堡
cfm:inflatable_castle:1, 充气城堡
cfm:inflatable_castle:2, 充气城堡
cfm:inflatable_castle:3, 充气城堡
cfm:inflatable_castle:4, 充气城堡
cfm:inflatable_castle:5, 充气城堡
cfm:inflatable_castle:6, 充气城堡
cfm:inflatable_castle:7, 充气城堡
cfm:inflatable_castle:8, 充气城堡
cfm:inflatable_castle:9, 充气城堡
cfm:inflatable_castle:10, 充气城堡
cfm:inflatable_castle:11, 充气城堡
cfm:inflatable_castle:12, 充气城堡
cfm:inflatable_castle:13, 充气城堡
cfm:inflatable_castle:14, 充气城堡
cfm:inflatable_castle:15, 充气城堡
cfm:castle_netting, 城堡网
cfm:item_flesh, 肉
cfm:item_flesh_cooked, 熟肉
cfm:item_cool_pack, 低温冰冻包
cfm:item_hammer, 锤子
cfm:item_envelope, 信封
cfm:item_envelope_signed, item.item_envelope_signed.name
cfm:item_package, 包裹
cfm:item_package_signed, item.item_package_signed.name
cfm:item_ink_cartridge, 墨盒
cfm:item_bread_slice, 面包片
cfm:item_toast, 奥法吐司面包
cfm:item_knife, 刀
cfm:item_cup, 玻璃杯
cfm:item_drink, item.item_drink.name
cfm:item_soap, 香皂
cfm:item_soap_water, 肥皂水
cfm:item_super_soap_water, 超级肥皂水
cfm:item_recipe_book, 配方手册
cfm:item_crayfish, item.item_crayfish.name
cfm:item_log, 原木条
cfm:item_spatula, 刮刀
cfm:item_sausage, 香肠
cfm:item_sausage_cooked, 熟香肠
cfm:item_kebab, 生肉串
cfm:item_kebab_cooked, 烤肉串
cfm:item_crow_bar, 撬棍
cfm:ceiling_fan_fans, item.ceiling_fan_fans.name
cfm:tv_remote, 电视遥控器
ironchest:iron_chest:0, 铁箱子
ironchest:iron_chest:1, 金箱子
ironchest:iron_chest:2, 钻石箱子
ironchest:iron_chest:3, 铜箱子
ironchest:iron_chest:4, 银箱子
ironchest:iron_chest:5, 水晶箱子
ironchest:iron_chest:6, 黑曜石箱子
ironchest:iron_chest:7, 泥箱子 9000！
ironchest:iron_shulker_box_white:0, 白色铁质潜影盒
ironchest:iron_shulker_box_white:1, 白色金质潜影盒
ironchest:iron_shulker_box_white:2, 白色钻石潜影盒
ironchest:iron_shulker_box_white:3, 白色铜质潜影盒
ironchest:iron_shulker_box_white:4, 白色银质潜影盒
ironchest:iron_shulker_box_white:5, 白色水晶潜影盒
ironchest:iron_shulker_box_white:6, 白色黑曜石潜影盒
ironchest:iron_shulker_box_orange:0, 橙色铁质潜影盒
ironchest:iron_shulker_box_orange:1, 橙色金质潜影盒
ironchest:iron_shulker_box_orange:2, 橙色钻石潜影盒
ironchest:iron_shulker_box_orange:3, 橙色铜质潜影盒
ironchest:iron_shulker_box_orange:4, 橙色银质潜影盒
ironchest:iron_shulker_box_orange:5, 橙色水晶潜影盒
ironchest:iron_shulker_box_orange:6, 橙色黑曜石潜影盒
ironchest:iron_shulker_box_magenta:0, 品红色铁质潜影盒
ironchest:iron_shulker_box_magenta:1, 品红色金质潜影盒
ironchest:iron_shulker_box_magenta:2, 品红色钻石潜影盒
ironchest:iron_shulker_box_magenta:3, 品红色铜质潜影盒
ironchest:iron_shulker_box_magenta:4, 品红色银质潜影盒
ironchest:iron_shulker_box_magenta:5, 品红色水晶潜影盒
ironchest:iron_shulker_box_magenta:6, 品红色黑曜石潜影盒
ironchest:iron_shulker_box_light_blue:0, 淡蓝色铁质潜影盒
ironchest:iron_shulker_box_light_blue:1, 淡蓝色金质潜影盒
ironchest:iron_shulker_box_light_blue:2, 淡蓝色钻石潜影盒
ironchest:iron_shulker_box_light_blue:3, 淡蓝色铜质潜影盒
ironchest:iron_shulker_box_light_blue:4, 淡蓝色银质潜影盒
ironchest:iron_shulker_box_light_blue:5, 淡蓝色水晶潜影盒
ironchest:iron_shulker_box_light_blue:6, 淡蓝色黑曜石潜影盒
ironchest:iron_shulker_box_yellow:0, 黄色铁质潜影盒
ironchest:iron_shulker_box_yellow:1, 黄色金质潜影盒
ironchest:iron_shulker_box_yellow:2, 黄色钻石潜影盒
ironchest:iron_shulker_box_yellow:3, 黄色铜质潜影盒
ironchest:iron_shulker_box_yellow:4, 黄色银质潜影盒
ironchest:iron_shulker_box_yellow:5, 黄色水晶潜影盒
ironchest:iron_shulker_box_yellow:6, 黄色黑曜石潜影盒
ironchest:iron_shulker_box_lime:0, 黄绿色铁质潜影盒
ironchest:iron_shulker_box_lime:1, 黄绿色金质潜影盒
ironchest:iron_shulker_box_lime:2, 黄绿色钻石潜影盒
ironchest:iron_shulker_box_lime:3, 黄绿色铜质潜影盒
ironchest:iron_shulker_box_lime:4, 黄绿色银质潜影盒
ironchest:iron_shulker_box_lime:5, 黄绿色水晶潜影盒
ironchest:iron_shulker_box_lime:6, 黄绿色黑曜石潜影盒
ironchest:iron_shulker_box_pink:0, 粉红色铁质潜影盒
ironchest:iron_shulker_box_pink:1, 粉红色金质潜影盒
ironchest:iron_shulker_box_pink:2, 粉红色钻石潜影盒
ironchest:iron_shulker_box_pink:3, 粉红色铜质潜影盒
ironchest:iron_shulker_box_pink:4, 粉红色银质潜影盒
ironchest:iron_shulker_box_pink:5, 粉红色水晶潜影盒
ironchest:iron_shulker_box_pink:6, 粉红色黑曜石潜影盒
ironchest:iron_shulker_box_gray:0, 灰色铁质潜影盒
ironchest:iron_shulker_box_gray:1, 灰色金质潜影盒
ironchest:iron_shulker_box_gray:2, 灰色钻石潜影盒
ironchest:iron_shulker_box_gray:3, 灰色铜质潜影盒
ironchest:iron_shulker_box_gray:4, 灰色银质潜影盒
ironchest:iron_shulker_box_gray:5, 灰色水晶潜影盒
ironchest:iron_shulker_box_gray:6, 灰色黑曜石潜影盒
ironchest:iron_shulker_box_silver:0, 淡灰色铁质潜影盒
ironchest:iron_shulker_box_silver:1, 淡灰色金质潜影盒
ironchest:iron_shulker_box_silver:2, 淡灰色钻石潜影盒
ironchest:iron_shulker_box_silver:3, 淡灰色铜质潜影盒
ironchest:iron_shulker_box_silver:4, 淡灰色银质潜影盒
ironchest:iron_shulker_box_silver:5, 淡灰色水晶潜影盒
ironchest:iron_shulker_box_silver:6, 淡灰色黑曜石潜影盒
ironchest:iron_shulker_box_cyan:0, 青色铁质潜影盒
ironchest:iron_shulker_box_cyan:1, 青色金质潜影盒
ironchest:iron_shulker_box_cyan:2, 青色钻石潜影盒
ironchest:iron_shulker_box_cyan:3, 青色铜质潜影盒
ironchest:iron_shulker_box_cyan:4, 青色银质潜影盒
ironchest:iron_shulker_box_cyan:5, 青色水晶潜影盒
ironchest:iron_shulker_box_cyan:6, 青色黑曜石潜影盒
ironchest:iron_shulker_box_purple:0, 紫色铁质潜影盒
ironchest:iron_shulker_box_purple:1, 紫色金质潜影盒
ironchest:iron_shulker_box_purple:2, 紫色钻石潜影盒
ironchest:iron_shulker_box_purple:3, 紫色铜质潜影盒
ironchest:iron_shulker_box_purple:4, 紫色银质潜影盒
ironchest:iron_shulker_box_purple:5, 紫色水晶潜影盒
ironchest:iron_shulker_box_purple:6, 紫色黑曜石潜影盒
ironchest:iron_shulker_box_blue:0, 蓝色铁质潜影盒
ironchest:iron_shulker_box_blue:1, 蓝色金质潜影盒
ironchest:iron_shulker_box_blue:2, 蓝色钻石潜影盒
ironchest:iron_shulker_box_blue:3, 蓝色铜质潜影盒
ironchest:iron_shulker_box_blue:4, 蓝色银质潜影盒
ironchest:iron_shulker_box_blue:5, 蓝色水晶潜影盒
ironchest:iron_shulker_box_blue:6, 蓝色黑曜石潜影盒
ironchest:iron_shulker_box_brown:0, 棕色铁质潜影盒
ironchest:iron_shulker_box_brown:1, 棕色金质潜影盒
ironchest:iron_shulker_box_brown:2, 棕色钻石潜影盒
ironchest:iron_shulker_box_brown:3, 棕色铜质潜影盒
ironchest:iron_shulker_box_brown:4, 棕色银质潜影盒
ironchest:iron_shulker_box_brown:5, 棕色水晶潜影盒
ironchest:iron_shulker_box_brown:6, 棕色黑曜石潜影盒
ironchest:iron_shulker_box_green:0, 绿色铁质潜影盒
ironchest:iron_shulker_box_green:1, 绿色金质潜影盒
ironchest:iron_shulker_box_green:2, 绿色钻石潜影盒
ironchest:iron_shulker_box_green:3, 绿色铜质潜影盒
ironchest:iron_shulker_box_green:4, 绿色银质潜影盒
ironchest:iron_shulker_box_green:5, 绿色水晶潜影盒
ironchest:iron_shulker_box_green:6, 绿色黑曜石潜影盒
ironchest:iron_shulker_box_red:0, 红色铁质潜影盒
ironchest:iron_shulker_box_red:1, 红色金质潜影盒
ironchest:iron_shulker_box_red:2, 红色钻石潜影盒
ironchest:iron_shulker_box_red:3, 红色铜质潜影盒
ironchest:iron_shulker_box_red:4, 红色银质潜影盒
ironchest:iron_shulker_box_red:5, 红色水晶潜影盒
ironchest:iron_shulker_box_red:6, 红色黑曜石潜影盒
ironchest:iron_shulker_box_black:0, 黑色铁质潜影盒
ironchest:iron_shulker_box_black:1, 黑色金质潜影盒
ironchest:iron_shulker_box_black:2, 黑色钻石潜影盒
ironchest:iron_shulker_box_black:3, 黑色铜质潜影盒
ironchest:iron_shulker_box_black:4, 黑色银质潜影盒
ironchest:iron_shulker_box_black:5, 黑色水晶潜影盒
ironchest:iron_shulker_box_black:6, 黑色黑曜石潜影盒
ironchest:iron_gold_chest_upgrade, 箱子升级：铁>金
ironchest:gold_diamond_chest_upgrade, 箱子升级：金>钻石
ironchest:copper_silver_chest_upgrade, 箱子升级：铜>银
ironchest:silver_gold_chest_upgrade, 箱子升级：银>金
ironchest:copper_iron_chest_upgrade, 箱子升级：铜>铁
ironchest:diamond_crystal_chest_upgrade, 箱子升级：钻石>水晶
ironchest:wood_iron_chest_upgrade, 箱子升级：木>铁
ironchest:wood_copper_chest_upgrade, 箱子升级：木>铜
ironchest:diamond_obsidian_chest_upgrade, 箱子升级：钻石>黑曜石
ironchest:iron_gold_shulker_upgrade, 潜影盒升级：铁>金
ironchest:gold_diamond_shulker_upgrade, 潜影盒升级：金>钻石
ironchest:copper_silver_shulker_upgrade, 潜影盒升级：铜>银
ironchest:silver_gold_shulker_upgrade, 潜影盒升级：银>金
ironchest:copper_iron_shulker_upgrade, 潜影盒升级：铜>铁
ironchest:diamond_crystal_shulker_upgrade, 潜影盒升级：钻石>水晶
ironchest:vanilla_iron_shulker_upgrade, 潜影盒升级：原版>铁
ironchest:vanilla_copper_shulker_upgrade, 潜影盒升级：原版>铜
ironchest:diamond_obsidian_shulker_upgrade, 潜影盒升级：钻石>黑曜石
projecte:alchemical_chest, 炼金术箱子
projecte:collector_mk1, 能量收集器 MK1
projecte:collector_mk2, 能量收集器 MK2
projecte:collector_mk3, 能量收集器 MK3
projecte:condenser_mk1, 能量凝聚器
projecte:condenser_mk2, 能量凝聚器 MK2
projecte:dm_furnace, 暗物质熔炉
projecte:dm_pedestal, 暗物质台座
projecte:fuel_block:0, 炼金煤炭块
projecte:fuel_block:1, 莫比乌斯燃料块
projecte:fuel_block:2, 永恒燃料块
projecte:interdiction_torch, 禁止火把
projecte:matter_block:0, 暗物质方块
projecte:matter_block:1, 红物质方块
projecte:nova_catalyst, 爆破新星
projecte:nova_cataclysm, 灾难新星
projecte:relay_mk1, 反物质继电器 MK1
projecte:relay_mk2, 反物质继电器 MK2
projecte:relay_mk3, 反物质继电器 MK3
projecte:rm_furnace, 红物质熔炉
projecte:transmutation_table, 转化桌
projecte:item.pe_philosophers_stone, 贤者之石
projecte:item.pe_alchemical_bag:0, 炼金术之袋 (白色)
projecte:item.pe_alchemical_bag:1, 炼金术之袋 (橙色)
projecte:item.pe_alchemical_bag:2, 炼金术之袋 (品红色)
projecte:item.pe_alchemical_bag:3, 炼金术之袋 (淡蓝色)
projecte:item.pe_alchemical_bag:4, 炼金术之袋 (黄色)
projecte:item.pe_alchemical_bag:5, 炼金术之袋 (黄绿色)
projecte:item.pe_alchemical_bag:6, 炼金术之袋 (粉红色)
projecte:item.pe_alchemical_bag:7, 炼金术之袋 (灰色)
projecte:item.pe_alchemical_bag:8, 炼金术之袋 (淡灰色)
projecte:item.pe_alchemical_bag:9, 炼金术之袋 (青色)
projecte:item.pe_alchemical_bag:10, 炼金术之袋 (紫色)
projecte:item.pe_alchemical_bag:11, 炼金术之袋 (蓝色)
projecte:item.pe_alchemical_bag:12, 炼金术之袋 (棕色)
projecte:item.pe_alchemical_bag:13, 炼金术之袋 (绿色)
projecte:item.pe_alchemical_bag:14, 炼金术之袋 (红色)
projecte:item.pe_alchemical_bag:15, 炼金术之袋 (黑色)
projecte:item.pe_repair_talisman, 修复护符
projecte:item.pe_klein_star:0, 一级卡莱恩能量之星
projecte:item.pe_klein_star:1, 二级卡莱恩能量之星
projecte:item.pe_klein_star:2, 三级卡莱恩能量之星
projecte:item.pe_klein_star:3, 四级卡莱恩能量之星
projecte:item.pe_klein_star:4, 五级卡莱恩能量之星
projecte:item.pe_klein_star:5, 六级卡莱恩能量之星
projecte:item.pe_fuel:0, 炼金煤炭
projecte:item.pe_fuel:1, 莫比乌斯燃料
projecte:item.pe_fuel:2, 永恒燃料
projecte:item.pe_covalence_dust:0, 低等共价粉
projecte:item.pe_covalence_dust:1, 中等共价粉
projecte:item.pe_covalence_dust:2, 高等共价粉
projecte:item.pe_matter:0, 暗物质
projecte:item.pe_matter:1, 红物质
projecte:item.pe_dm_pick, 暗物质镐
projecte:item.pe_dm_axe, 暗物质斧
projecte:item.pe_dm_shovel, 暗物质锹
projecte:item.pe_dm_sword, 暗物质剑
projecte:item.pe_dm_hoe, 暗物质锄
projecte:item.pe_dm_shears, 暗物质剪刀
projecte:item.pe_dm_hammer, 暗物质锤
projecte:item.pe_rm_pick, 红物质镐
projecte:item.pe_rm_axe, 红物质斧
projecte:item.pe_rm_shovel, 红物质锹
projecte:item.pe_rm_sword, 红物质剑
projecte:item.pe_rm_hoe, 红物质锄
projecte:item.pe_rm_shears, 红物质剪刀
projecte:item.pe_rm_hammer, 红物质锤
projecte:item.pe_rm_katar, 红物质拳剑
projecte:item.pe_rm_morning_star, 红物质钉头锤
projecte:item.pe_dm_armor_3, 暗物质头盔
projecte:item.pe_dm_armor_2, 暗物质胸甲
projecte:item.pe_dm_armor_1, 暗物质护腿
projecte:item.pe_dm_armor_0, 暗物质靴子
projecte:item.pe_rm_armor_3, 红物质头盔
projecte:item.pe_rm_armor_2, 红物质胸甲
projecte:item.pe_rm_armor_1, 红物质护腿
projecte:item.pe_rm_armor_0, 红物质靴子
projecte:item.pe_gem_armor_3, 深渊头盔
projecte:item.pe_gem_armor_2, 炼狱胸甲
projecte:item.pe_gem_armor_1, 重力护腿
projecte:item.pe_gem_armor_0, 飓风长靴
projecte:item.pe_ring_iron_band, 铁指环
projecte:item.pe_black_hole, 黑洞指环
projecte:item.pe_archangel_smite, 大天使的惩戒
projecte:item.pe_harvest_god, 丰收女神戒指
projecte:item.pe_ignition, 烈焰指环
projecte:item.pe_zero_ring, 零度指环
projecte:item.pe_swrg, 疾风戒指
projecte:item.pe_time_watch, 时间洪流怀表
projecte:item.pe_gem_density, 以太密度宝石
projecte:item.pe_divining_rod_1, 探知之杖（初级）
projecte:item.pe_divining_rod_2, 探知之杖（中极）
projecte:item.pe_divining_rod_3, 探知之杖（高级）
projecte:item.pe_mercurial_eye, 墨丘利之眼
projecte:item.pe_void_ring, 虚空指环
projecte:item.pe_arcana_ring, 奥法指环
projecte:item.pe_body_stone, 身之宝石
projecte:item.pe_soul_stone, 灵魂宝石
projecte:item.pe_mind_stone, 念之宝石
projecte:item.pe_life_stone, 生命宝石
projecte:item.pe_evertide_amulet, 潮汐护符
projecte:item.pe_volcanite_amulet, 熔焰护符
projecte:item.pe_water_orb, 潮汐宝珠
projecte:item.pe_lava_orb, 熔焰宝珠
projecte:item.pe_randomizer, 异变宝珠
projecte:item.pe_lens_explosive, 烈性宝珠
projecte:item.pe_fire_projectile, item.pe_fire_projectile.name
projecte:item.pe_wind_projectile, item.pe_wind_projectile.name
projecte:item.pe_destruction_catalyst, 毁灭燧石
projecte:item.pe_hyperkinetic_lens, 不稳定水晶
projecte:item.pe_catalitic_lens, 催化水晶
projecte:item.pe_tome, 炼金术秘卷
